s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,"Platform Length 
(Meters)",Source1,Cost,Currency,Year,PPP rate,Real cost,"Cost/km
 (Millions)",Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2025 dollars),Cost/km (2025 dollars),Source2,Reference,,
,CN,Qingdao,Line 1 + Line 7,Line 1 + Line 7 Phase 1,,2021,0,59.97,100%,59.97,,,40,117,,"39,990.00",CNY,2021,0.2390,9557.61,159.4,0,0,0,0,1.188745987,"11,361.6",189.5,,http://www.rail-transit.com/project/show.php?itemid=229,,
,CN,Qingdao,Line 8,Line 8,,2021,0,61.4,,,,,16,117,,"32,100.00",CNY,2021,0.2390,7671.90,124.9,0,0,0,0,1.188745987,"9,119.9",148.5,,http://www.rail-transit.com/project/show.php?itemid=187,,
,CN,Qingdao,Line 15,Line 15,2021,2026,0,30.8,100%,30.8,,,17,117,,"19,478.00",CNY,2021,0.2390,4655.24,151.1,0,0,0,0,1.188745987,"5,533.9",179.7,,http://www.rail-transit.com/project/show.php?itemid=400,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
,CN,Qingdao,Line 5,Line 5,2021,2026,0,32.7,100%,32.7,,,29,117,,"26,030.00",CNY,2021,0.2390,6221.17,190.2,0,0,0,0,1.188745987,"7,395.4",226.2,,http://www.rail-transit.com/project/show.php?itemid=669,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
,CN,Qingdao,Line 6,Line 6 Phase 2 South,2021,2026,0,13.85,100%,13.85,,,10,117,,"8,302.00",CNY,2021,0.2390,1984.18,143.3,0,0,0,0,1.188745987,"2,358.7",170.3,,http://www.rail-transit.com/project/show.php?itemid=725,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
,CN,Qingdao,Line 8,Line 8 Branch,2021,2026,0,18.8,100%,18.8,,,9,117,,"11,492.00",CNY,2021,0.2390,2746.59,146.1,0,0,0,0,1.188745987,"3,265.0",173.7,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,,
,CN,Qingdao,Line 9,Line 9,2021,2026,0,16.63,100%,16.63,,,13,117,,"12,590.00",CNY,2021,0.2390,3009.01,180.9,0,0,0,0,1.188745987,"3,576.9",215.1,,http://www.rail-transit.com/project/show.php?itemid=726,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
,CN,Qingdao,Line 3,Line 3,2010,,0,25,100%,25,,,22,117,,"17,500.00",CNY,2010,0.3,5250.00,210.0,0,0,0,0,1.477209983,"7,755.4",310.2,,https://ditie.mapbar.com/qingdao/news/37965.html,,
,CN,Qingdao,Line 2,Line 2,2019,,0,25,100%,25,,,22,117,,"29,376.80",CNY,2019,0.2380,6991.68,279.7,0,0,0,0,1.259947899,"8,809.2",352.4,,http://www.rail-transit.com/project/show.php?itemid=450,,
,CN,Qingdao,Line 2,Line 2 Phase 2 East Section,2021,,0,8.89,100%,8.89,,,8,117,,"6,770.00",CNY,2021,0.2390,1618.03,182.0,0,0,0,0,1.188745987,"1,923.4",216.4,,http://www.rail-transit.com/project/show.php?itemid=668,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=18249,
7656,CN,Shanghai,Line 1,Line 1 (Shanghai Railway Station to Jinjiang Park),1990,1995,0,16.1,,,#N/A,#N/A,13,,Wiki,"5,390.00",CNY,1995,0.3650,1967.35,122.2,0,0,0,0,2.113612205,"4,158.2",258.3,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF,,
7657,CN,Shanghai,Line 2,Line 2 Phase 1,1995,1999,0,16.3,100.00%,16.3,0,0,12,,Wiki,"12,400.00",CNY,1995,0.3650,4526.00,277.7,0,0,0,0,2.113612205,"9,566.2",586.9,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A2%E5%8F%B7%E7%BA%BF,,
7666,CN,Shanghai,Line 3,Line 3,1997,2000,0,24.975,0.00%,0,21.605,3.375,,,Wiki,"9,378.00",CNY,1998,0.3570,3347.95,134.1,0,0,0,0,1.976162577,"6,616.1",264.9,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A3%E5%8F%B7%E7%BA%BF,,
7658,CN,Shanghai,Line 2,Line 2 Eastern Extension 1,1999,2000,0,2.72,31.99%,0.87,0.305,1.5718,1,,Wiki,314.77,CNY,1999,0.3670,115.52,42.5,0,0,0,0,1.933460384,223.4,82.1,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A2%E5%8F%B7%E7%BA%BF,,
7673,CN,Shanghai,Line 5,Line 5 Phase 1,2000,2002,0,17.206,0.00%,0,16.7,0.51,11,,Wiki,"3,437.00",CNY,2001,0.3680,1264.82,73.5,0,0,0,0,1.818828346,"2,300.5",133.7,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A5%E5%8F%B7%E7%BA%BF,,
7672,CN,Shanghai,Line 4,Line 4 Phase 1,,2005,0,22.032,94.33%,20.782,1.285,0.0368,9,,Wiki,"12,600.00",CNY,2005,0.3519,4433.94,201.3,0,0,0,0,1.649331797,"7,313.0",331.9,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A4%E5%8F%B7%E7%BA%BF,,
7659,CN,Shanghai,Line 2,Line 2 Western Extension 1,2001,2006,0,6.155,100.00%,6.155,0,0,4,,Wiki,"3,488.42",CNY,2004,0.3550,1238.39,201.2,0,0,0,0,1.705211752,"2,111.7",343.1,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A2%E5%8F%B7%E7%BA%BF,,
7667,CN,Shanghai,Line 3,Line 3 Northern Extension,,2006,0,15.365,12.88%,1.979,13.395,0.1306,10,,Wiki,"3,500.00",CNY,2006,0.3490,1221.50,79.5,0,0,0,0,1.597790179,"1,951.7",127.0,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A3%E5%8F%B7%E7%BA%BF,,
7682,CN,Shanghai,Line 9,Line 9 Phase 1,,2008,0,30.687,48.17%,14.782,15.9588,0,13,,Wiki,"19,000.00",CNY,2008,0.3150,5985.00,195.0,0,0,0,0,1.496098522,"8,954.1",291.8,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A9%E5%8F%B7%E7%BA%BF,,
7675,CN,Shanghai,Line 7,Line 7 Phase 1,2005,2009,0,34.388,100.00%,34.388,0,0,28,,Wiki,"18,700.00",CNY,2007,0.3330,6227.10,181.1,0,0,0,0,1.553541974,"9,674.1",281.3,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A7%E5%8F%B7%E7%BA%BF,,
7683,CN,Shanghai,Line 9,Line 9 Phase 2,2005,2009,0,14.5,100.00%,14.5,0,0,10,,Wiki,"8,940.00",CNY,2007,0.3330,2977.02,205.3,0,0,0,0,1.553541974,"4,624.9",319.0,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A9%E5%8F%B7%E7%BA%BF,,
7691,CN,Shanghai,Line 11,Line 11 Phase 1,2007,2009,0,46.008,47.11%,21.676,24.3853,0,21,,Wiki,"18,950.00",CNY,2008,0.3150,5969.25,129.7,0,0,0,0,1.496098522,"8,930.6",194.1,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A11%E5%8F%B7%E7%BA%BF,,
7681,CN,Shanghai,Line 8,Line 8 Phase 2,,2009,0,14.44,57.06%,8.24,6.2092,0,8,,Wiki,"5,332.00",CNY,2009,0.3170,1690.24,117.1,0,0,0,0,1.501440311,"2,537.8",175.7,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A8%E5%8F%B7%E7%BA%BF,,
7858,CN,Shanghai,Line 8,Line 8 Phase 1,,2009,0,23.22,100.00%,23.22,0,0,22,,Media,"14,493.00",CNY,2001,0.3680,5333.42,229.7,0,0,0,0,1.818828346,"9,700.6",417.8,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A8%E5%8F%B7%E7%BA%BF,,
7690,CN,Shanghai,Line 10,Line 10 Phase 1,2005,2010,0,36.221,100.00%,36.221,0,0,31,138,Wiki,"23,784.00",CNY,2007,0.3330,7920.07,218.7,0,0,0,0,1.553541974,"12,304.2",339.7,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A10%E5%8F%B7%E7%BA%BF,,
7664,CN,Shanghai,Line 2,Line 2 Eastern Extension 2,2006,2010,0,30.8,69.81%,21.5,8.565,0.983,10,,Measured,"11,032.00",CNY,2008,0.3150,3475.08,112.8,0,0,0,0,1.496098522,"5,199.1",168.8,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A2%E5%8F%B7%E7%BA%BF,,
7665,CN,Shanghai,Line 2,Line 2 Western Extension 2,,2010,0,8.53,,,#N/A,#N/A,3,,Wiki,"2,500.00",CNY,2010,0.3000,750.00,87.9,0,0,0,0,1.477209983,"1,107.9",129.9,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A2%E5%8F%B7%E7%BA%BF,,
8113,CN,Shanghai,Line 6,Line 6,2002,2011,0,33.09,63.61%,21.05,11.845,0.3983,28,,Plan,"12,000.00",CNY,2002,0.3720,4464.00,134.9,0,0,0,0,1.790519733,"7,992.9",241.5,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A6%E5%8F%B7%E7%BA%BF,,
7680,CN,Shanghai,Line 7,Line 7 Northern Extension,2009,2011,0,9.978,70.25%,7.01,2.515,0.479,5,,Wiki,"3,157.00",CNY,2010,0.3000,947.10,94.9,0,0,0,0,1.477209983,"1,399.1",140.2,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A7%E5%8F%B7%E7%BA%BF,,
7688,CN,Shanghai,Line 9,Line 9 Phase 3,2009,2012,0,5.372,100.00%,5.372,0,0,,,Wiki,"2,800.00",CNY,2010,0.3000,840.00,156.4,0,0,0,0,1.477209983,"1,240.9",231.0,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A9%E5%8F%B7%E7%BA%BF,,
7696,CN,Shanghai,Line 11,Line 11 Phase 2,,2013,0,22.886,,,#N/A,#N/A,13,,Wiki,"12,965.00",CNY,2013,0.2730,3539.45,154.7,0,0,0,0,1.382720845,"4,894.1",213.8,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A11%E5%8F%B7%E7%BA%BF,,
7697,CN,Shanghai,Line 11,Line 11 Huaqiao,,2013,0,6,0.00%,0,6,0,3,,Wiki,"1,849.00",CNY,2013,0.2730,504.78,84.1,0,0,0,0,1.382720845,698.0,116.3,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A11%E5%8F%B7%E7%BA%BF,,
9467,CN,Shanghai,Line 16,Line 16,2010,2014,0,58.96,23.22%,13.69,45.3992,0,,,Media,"18,160",CNY,2010,0.3000,5448,92.4,0,0,0,0,1.477209983,"8,047.8",136.5,Media,https://www.sohu.com/a/134664821_249521;  https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A16%E5%8F%B7%E7%BA%BF,,
8105,CN,Shanghai,Line 11,Line 11 (to Disney),,2016,0,9.15,15.96%,1.46,7.73,0.0475,3,,Media,"4,371.00",CNY,2012,0.2808,1227.38,134.1,0,0,0,0,1.402974381,"1,722.0",188.2,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A11%E5%8F%B7%E7%BA%BF,,
7689,CN,Shanghai,Line 9,Line 9 Phase 3 Eastern Extension,2013,2017,0,13.828,100%,13.828,,,9,138,,"12,713.00",CNY,2015,0.2580,3279.95,237.2,0,0,0,0,1.359035428,"4,457.6",322.4,Plan,https://www.pudong.gov.cn/zwgkupfiles/temp/2021-11-10/2c4b9a67-37b0-4046-a0ca-7cdc4d3b0d27/46%E5%8F%B7.pdf,https://web.archive.org/web/20201108201629/http://news.sina.com.cn/o/2017-12-27/doc-ifyqchnr6135266.shtml,
7674,CN,Shanghai,Line 5,Line 5 Southern Extension,2014,2018,0,19.628,39.47%,7.747,11.9743,0,9,,Wiki,"10,619.00",CNY,2016,0.2510,2665.37,135.8,0,0,0,0,1.342104605,"3,577.2",182.3,Plan,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A5%E5%8F%B7%E7%BA%BF,,
8136,CN,Shanghai,Line 8,Line 8 Phase 3 (Pujiang Line),2016,2018,0,6.689,0.00%,0,6.65,0.04,6,,Media,"3,177.00",CNY,2015,0.2580,819.67,122.5,0,0,0,0,1.359035428,"1,114.0",166.5,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E6%B5%A6%E6%B1%9F%E7%BA%BF#cite_note-4,,
8042,CN,Shanghai,Line 10,Line 10 Phase 2,2015,2020,0,10.09,31.42%,3.17,6.53,0.4321,6,,Media,,CNY,2012,0.2808,,,0,0,0,0,1.402974381,,,Media,https://sh.ihouse.ifeng.com/news/2020_06_10-52808712_0.shtml/?from=news_highlights_news,,
9462,CN,Shanghai,Line 14,Line 14,2014,2021,0,38.15,100%,38.15,,,31,184,,"58,073.00",CNY,2021,0.2390,13879.45,363.8,0,0,0,0,1.188745987,"16,499.1",432.5,Trade,http://www.rail-transit.com/project/show.php?itemid=201,,
9461,CN,Shanghai,Line 15,Line 15,2016,2021,0,42.3,100%,42.3,,,30,138,,"47,683.00",CNY,2019,0.2380,11348.55,268.3,0,0,0,0,1.259947899,"14,298.6",338.0,Trade,http://www.rail-transit.com/project/show.php?itemid=287,,
,CN,Shanghai,Line 18,Line 18,2016,2021,0,36.85,100%,36.85,,,26,138,,"45,937.00",CNY,2019,0.2380,10933.01,296.7,0,0,0,0,1.259947899,"13,775.0",373.8,,http://www.rail-transit.com/project/show.php?itemid=281,,
7954,CN,Shanghai,Airport Contact Line,Airport Contact Line,2019,2025,0,68.6,83.00%,56.7,0,0,9,,Plan,"48,054.00",CNY,2018,0.2370,11388.80,166.0,0,0,0,0,1.28277786,"14,609.3",213.0,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7819,CN,Shanghai,Jiamin Line,Jiamin Line,2021,2027,1,41.36,94%,38.68,,,17,184,,"39,900.00",CNY,2021,0.2390,9536.10,230.6,0,0,0,0,1.188745987,"11,336.0",274.1,Trade,http://www.rail-transit.com/project/show.php?itemid=343,https://www.seetao.com/details/82868.html,
,CN,Shanghai,Line 12,Line 12 West Extension,2022,,0,17.3,100%,17.3,,,6,184,,"17,630.00",CNY,2021,0.2390,4213.57,243.6,0,0,0,0,1.188745987,"5,008.9",289.5,,seetao.com/details/179710.html,,
8043,CN,Shanghai,Chongming,Chongming,,,0,44.6,59.00%,26.1,0,0,8,,Plan,"26,426.00",CNY,2018,0.2370,6262.96,140.4,0,0,0,0,1.28277786,"8,034.0",180.1,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7754,CN,Shanghai,Line 1,Line 1 Western Extension,,,0,1.2,0.00%,0,0,0,1,,Plan,"3,575.00",CNY,2018,0.2370,847.28,706.1,0,0,0,0,1.28277786,"1,086.9",905.7,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7768,CN,Shanghai,Line 13,Line 13 Western Extension,,,0,9.8,100.00%,9.8,0,0,5,,Plan,"12,629.00",CNY,2018,0.2370,2993.07,305.4,0,0,0,0,1.28277786,"3,839.4",391.8,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7762,CN,Shanghai,Line 19,Line 19,,,0,44.5,100.00%,44.5,0,0,32,,Plan,"60,524.00",CNY,2018,0.2370,14344.19,322.3,0,0,0,0,1.28277786,"18,400.4",413.5,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/t20181219_1145778.html; http://shanghai.metrofans.cn/thread-443669-1-1.html,,
7755,CN,Shanghai,Line 20,Line 20 Phase 1,,,0,19.8,100.00%,19.8,0,0,16,,Plan,"39,354.00",CNY,2018,0.2370,9326.90,471.1,0,0,0,0,1.28277786,"11,964.3",604.3,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
7763,CN,Shanghai,Line 21,Line 21 Phase 1,,,0,28,100.00%,28,0,0,16,,Plan,"36,956",CNY,2018,0.2370,8758.57,312.8,0,0,0,0,1.28277786,"11,235.3",401.3,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf; https://baike.baidu.com/item/%E4%B8%8A%E6%B5%B7%E5%9C%B0%E9%93%8121%E5%8F%B7%E7%BA%BF,,
7770,CN,Shanghai,Line 23,Line 23 Phase 1,,,0,28,100.00%,28,0,0,22,,Plan,"33,729.00",CNY,2018,0.2370,7993.77,285.5,0,0,0,0,1.28277786,"10,254.2",366.2,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201812/W020190910670719961874.pdf,,
,CN,Shaoxing,Hangshao Line,Hangshao Line,2016,2021,0,20.3,49%,9.87,,,10,117,,"12,790.00",CNY,2019,0.2380,3044.02,150.0,0,0,0,0,1.259947899,"3,835.3",188.9,Trade,http://www.ce.cn/cysc/jtys/tielu/202102/02/t20210202_36283657.shtml,http://www.rail-transit.com/project/show.php?itemid=259,
,CN,Shaoxing,Line 1,Line 1,2016,2021,0,31.3,100%,31.3,,,23,117,,"23,873.00",CNY,2019,0.2380,5681.77,181.5,0,0,0,0,1.259947899,"7,158.7",228.7,,http://www.rail-transit.com/project/show.php?itemid=179,,
,CN,Shaoxing,Line 2,Line 2,2022,,0,10.8,100%,10.8,,,9,117,,"10,130.00",CNY,2021,0.2390,2421.07,224.2,0,0,0,0,1.188745987,"2,878.0",266.5,,http://www.rail-transit.com/project/show.php?itemid=194,,
,CN,Shenyang,Line 10,Line 10 Phase 1,2012,2020,0,49.9,100%,49.9,,,37,117,,"29,710.00",CNY,2016,0.251,7457.21,149.4,0,0,0,0,1.342104605,"10,008.4",200.6,,http://www.symtc.com/content.php?5894,,
,CN,Shenyang,Line 9,Line 9 Phase 1,2012,2020,0,29.2,100%,29.2,,,23,117,,"17,971.00",CNY,2016,0.251,4510.72,154.5,0,0,0,0,1.342104605,"6,053.9",207.3,,http://www.symtc.com/content.php?5894,,
,CN,Shenyang,Line 4,Line 4 Phase 1,,2022,0,34.2,100%,34.2,,,23,117,,"16,632.00",CNY,2021,0.2390,3975.05,116.2,0,0,0,0,1.188745987,"4,725.3",138.2,,http://www.rail-transit.com/project/show.php?itemid=216,https://sy.leju.com/news/2021-10-25/16496858323734529623540.shtml,
Line 3,CN,Shenyang,Line 3,Line 3 Phase 1,2019,2025,0,38.4,,,#N/A,#N/A,28,,Plan,"23,130.00",CNY,2019,0.2380,5504.94,143.4,0,0,0,0,1.259947899,"6,935.9",180.6,Media,http://www.janeoo.com/news/hangyedongtai-detail-539834.htm,,
7968,CN,Shenyang,Line 1,Line 1 Eastern Extension,2020,2025,0,15,100.00%,15,0,0,9,117,Plan,"10,350.00",CNY,2019,0.2380,2463.30,164.2,0,0,0,0,1.259947899,"3,103.6",206.9,Media,http://www.shenyangbus.com/a/sydt/2018/1227/10268.html; https://3g.163.com/dy/article_cambrian/FBU1V3JE052590Q7.html,,
7923,CN,Shenyang,Line 6,Line 6 Phase 1,2020,2026,0,36,,,#N/A,#N/A,32,,Plan,"26,350.00",CNY,2019,0.2380,6271.30,174.2,0,0,0,0,1.259947899,"7,901.5",219.5,Media,http://www.shenyangbus.com/a/sydt/2018/1227/10268.html,,
,CN,Shenyang,Line 1 and 2,Line 1 and 2 Phase 1,2005,,0,55.07,100%,55.07,,,43,117,,"24,685.00",CNY,2005,0.352,8689.12,157.8,0,0,0,0,1.649331797,"14,331.2",260.2,,http://www.symtc.com/content.php?5894,,
7938,CN,Shenyang,Line 2,Line 2 Southern Extension,,,0,14.3,,,#N/A,#N/A,8,,Plan,"10,170.00",CNY,2019,0.2380,2420.46,169.3,0,0,0,0,1.259947899,"3,049.7",213.3,Media,http://www.shenyangbus.com/a/sydt/2018/1227/10268.html,,
,CN,Shenzhen,Phase 1,Phase 1 Expansion (Line 1 and 4),1998,2004,0,21.446,100%,21.446,,,19,138,,"11,500.00",CNY,2001,0.368,4232.00,197.3,0,0,0,0,1.818828346,"7,697.3",358.9,,https://www.szmc.net/jituagaikuang/tourongziyewu/tourongziqingkuang/,,
9483,CN,Shenzhen,Line 11,Line 11 Phase 1,,2016,0,49.7,67.61%,33.6,11.635,4.766,11,,Plan,,CNY,2013,0.2730,,,0,0,0,0,1.382720845,,,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
9477,CN,Shenzhen,Line 7,Line 7,,2016,0,30.2,100.00%,30.2,0,0,28,,Plan,"26,876",CNY,2013,0.2730,7337.15,243.0,0,0,0,0,1.382720845,"10,145.2",335.9,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
,CN,Shenzhen,Line 3,Line 3 Phase 3 North Ext,2011,2020,0,9.4,0%,0,,,7,117,,"6,800.00",CNY,2016,0.251,1706.80,181.6,0,0,0,0,1.342104605,"2,290.7",243.7,,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201509/W020190910670552487617.pdf,,
,CN,Shenzhen,Line 10,Line 10,2015,2020,0,29.54,100%,29.54,,,24,184,,"28,799.00",CNY,2018,0.237,6825.36,231.1,0,0,0,0,1.28277786,"8,755.4",296.4,,http://www.rail-transit.com/project/show.php?itemid=299,,
7706,CN,Shenzhen,Line 6,Line 6 Phase 1,2015,2020,0,37.626,34.58%,13.01,24.8358,0,20,138,Plan,"16,800.00",CNY,2017,0.2390,4015.20,106.7,0,0,0,0,1.314109416,"5,276.4",140.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
9484,CN,Shenzhen,Line 8,Line 8 Phase 1,2015,2020,0,12.341,100.00%,12.341,0,0,6,,Plan,,CNY,2019,0.2380,,,0,0,0,0,1.259947899,,,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
7784,CN,Shenzhen,Line 12,Line 12,2017,2022,0,40,100.00%,40,0,0,33,,Plan,"38,140.00",CNY,2017,0.2390,9115.46,227.9,0,0,0,0,1.314109416,"11,978.7",299.5,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
7707,CN,Shenzhen,Line 6,Line 6 (feeder),2018,2022,0,6.13,86.54%,5.305,0,0,4,,Media,"3,795.00",CNY,2018,0.2370,899.42,146.7,0,0,0,0,1.28277786,"1,153.7",188.2,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf; https://www.sohu.com/a/224155978_729676,,
7713,CN,Shenzhen,Line 12,Line 12 Phase 2,2020,2022,0,8.05,100%,8.05,,,6,138,,"9,094.00",CNY,2021,0.2390,2173.47,270.0,0,0,0,0,1.188745987,"2,583.7",321.0,,https://huacheng.gz-cmc.com/pages/2020/09/02/12217064331742859f82edec5e61f9ff.html,,
,CN,Shenzhen,Line 3,Line 3 Phase 3 North Ext (Phase 4),2020,2022,0,9.35,79%,7.42,,,7,117,,"10,785.00",CNY,2020,0.2390,2577.62,275.7,0,0,0,0,1.244593545,"3,208.1",343.1,,https://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=16961,,
7712,CN,Shenzhen,Line 3,Line 3 Phase 4,,2022,0,9.35,79.36%,7.42,0,0,7,,Plan,"10,785.00",CNY,2020,0.2390,2577.62,275.7,0,0,0,0,1.244593545,"3,208.1",343.1,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
7810,CN,Shenzhen,Line 16,Line 16,2018,2023,0,27.6,100.00%,27.6,0,0,24,,Media,"27,530.00",CNY,2017,0.2390,6579.67,238.4,0,0,0,0,1.314109416,"8,646.4",313.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
9485,CN,Shenzhen,Line 8,Line 8 Phase 2,2019,2024,0,8.023,100%,8.023,,,4,138,,"6,316.00",CNY,2021,0.2390,1509.52,188.1,0,0,0,0,1.188745987,"1,794.4",223.7,Trade,http://www.rail-transit.com/project/show.php?itemid=354,,
7715,CN,Shenzhen,Line 13,Line 13 Southern Extension,2020,2025,0,4.47,100.00%,4.47,0,0,3,,Plan,"4,962.00",CNY,2020,0.2390,1185.92,265.3,0,0,0,0,1.244593545,"1,476.0",330.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
7722,CN,Shenzhen,Line 8,Line 8 Phase 3,,2025,0,4.26,100.00%,4.26,0,0,,,Plan,"8,318.00",CNY,2020,0.2390,1988.00,466.7,0,0,0,0,1.244593545,"2,474.3",580.8,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
,CN,Shenzhen,Line 5,Line 5 West Extension,2019,,0,2.88,100%,2.88,,,3,138,,"4,050.00",CNY,2019,0.2380,963.90,334.7,0,0,0,0,1.259947899,"1,214.5",421.7,,http://www.rail-transit.com/project/show.php?itemid=346,,
7827,CN,Shenzhen,Line 14,Line 14,2020,,0,50.34,100%,50.34,,,17,184,,"41,005.00",CNY,2020,0.2390,9800.20,194.7,0,0,0,0,1.244593545,"12,197.3",242.3,Trade,http://www.rail-transit.com/project/show.php?itemid=175,,
